ID,Boarding Area,Terminal,Language,Gender,Where,Country,Bay Area,Airport Rating,Art Rating,Restaurant Rating,Moving Walkways Rating,Arrival Booth Rating,Departure Booth Rating,Signage Rating,Directional Signs Rating,Parking Rating,Airtrain Rating,Parking Shuttle Rating,Rental Car Center Rating,Retail Rating,Form Of Transportation,Mode Of Transportation Rating,Car Arrivals,Green Rental,Question Green Rental,Carbon Offset,Purpose Of Travel,Ease Of Finding Way Rating,Security Rating,Airport Cleanliness,Boarding Area Cleanliness,Garage Cleanliness,Air Train Cleanliness,Rental Car Center Cleanliness,Restaurant Cleanliness,Restroom Cleanliness,Safety Rating,Aware Of Website,Used Website,Website Rating,Previous Departures This Year,Overall Satisfaction,Overall Cleanliness,Airport Wi Fi Use,Restaurant Spending,Retail Shop Spending
233,F,3,English,,New York City,US,,Good,Good,Good,Fair,,,,Fair,,,,,Fair,Shared Ride Van,Very Good,,No,,No,Vacation,Good,Good,Fair,Fair,,,,Fair,Fair,Good,Yes,No,,1 Trip,69.44444444,56.22628657,No,30.60468954,38.86263
929,F,3,English,Male,Chicago,US,,Good,Good,Fair,Good,,,,Good,,,,,,Connecting flight,,,,,No,Vacation,Very Good,,Fair,Fair,,,,Fair,Fair,Good,No,,,1 Trip,75,41.46015066,No,0,30.67052169
498,F,3,English,Female,Fairfield,US,Solano,Very Good,Good,Very Good,Good,,,Good,Very Good,,,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,Fair,Fair,Good,No,,,3+ Trips,90.625,68.92129024,No,35.49048988,35.18853812
138,F,3,English,Female,Sabana,US,,Good,Good,Fair,Fair,Fair,Good,Fair,Good,,,,,,Connecting flight,,,,,No,Business,Fair,Fair,Very Good,Good,,,,Fair,Fair,Good,No,,,3+ Trips,60,58.93437322,No,31.63521863,0
528,E,3,English,Male,Los Angeles,US,,Good,,Good,,,,Very Good,Very Good,,Very Good,,Fair,,Connecting flight,,,,,Yes,Wedding/Funeral,Very Good,Fair,Fair,Good,,Good,Fair,Fair,Fair,Good,No,,,3+ Trips,81.25,39.90364214,No,9.628830919,0
444,F,3,English,Female,Richfield,US,,Fair,Good,Fair,Good,,,Fair,Fair,,Fair,,Good,Fair,Rental Car Center,Good,,Yes,No,No,Business,Very Good,Very Good,Fair,Fair,,Fair,Good,Fair,Fair,Good,Yes,No,,3+ Trips,66.66666667,49.20663581,No,30.54305068,30.5736716
977,F,3,English,Female,Susanville,US,,Good,Good,Good,Good,Good,,,Good,,,,,Good,Connecting flight,,,,,No,Wedding/Funeral,Very Good,,Fair,Fair,,,,Good,Fair,Good,Yes,No,,1 Trip,78.125,64.8538379,No,19.67016185,30.42119225
527,E,3,English,Female,Dallas,US,,Good,,Fair,Fair,,,,Good,,,,,Fair,Taxi,Fair,,No,,No,Business,Good,Good,Good,Good,,,,Good,Fair,Good,No,,,3+ Trips,62.5,79.54660283,No,23.54954175,19.35633315
453,F,3,English,Male,Chiba,Japan,,Good,,,Very Good,,,Fair,Fair,,,,,,Connecting flight,,,,,Yes,Conference/Convention,Poor,,Good,Good,,,,Good,Fair,Good,No,,,0 Trips,60,88.32342532,,9.540662882,30.59434288
500,F,3,English,Male,San Carlos,US,San Mateo,Very Good,Good,Good,Very Good,,,Good,Good,Fair,,,,,Private Car,,Airport Long Term Parking,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,Good,Fair,Good,No,,,2 Trips,83.33333333,92.60686639,,15.28531083,20.06164447
95,F,3,English,Male,Turlock,US,,Very Good,,Very Good,Very Good,,Good,Very Good,Very Good,,,,,,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,,Very Good,Very Good,,,,Good,Fair,Good,No,,,1 Trip,96.42857143,83.46877854,No,31.97737667,23.83225472
253,F,3,English,Female,Washington,US,,Fair,Good,Good,Good,Good,,,,,,,,,Connecting flight,,,,,No,Vacation,Very Good,,Good,,,,,,Good,Good,No,,,1 Trip,75,73.33932089,No,27.80153645,28.76666283
2,F,3,English,Male,San Mateo,US,San Mateo,Good,Fair,Fair,Fair,Fair,,Good,Good,Fair,,,,,Private Car,,Curb Drop,No,,No,Other,Fair,Fair,Fair,Fair,,,,,Good,Good,No,,,2 Trips,57.5,61.38615073,No,0,13.05818251
926,F,3,English,Female,Daly City,US,San Mateo,Good,,Fair,Good,,,Good,Good,Good,Good,,,,Private Car,,Curb Drop,No,,Yes,Visiting Friends and Relatives,Fair,,Good,Fair,,,,,Good,Good,No,,,3+ Trips,68.75,65.88470599,No,0,50.36459584
1185,F,3,English,Male,Las Vegas,US,,Good,Very Good,Poor,Good,,,Good,Good,,,,,,Private Car,,Curb Drop,Yes,No,,Vacation,Good,Fair,Good,Fair,,,,,Good,Good,No,,,1 Trip,68.75,70.84398536,No,14.21523603,43.3765886
98,F,3,English,Male,San Francisco,US,San Francisco,Good,Very Good,,Good,,,Very Good,Very Good,Fair,,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Very Good,Good,Fair,,,,,Good,Good,No,,,2 Trips,84.375,43.2369732,No,6.617434357,52.09398613
1180,F,3,English,Female,Escodido,US,,Good,Good,Fair,Fair,Fair,Fair,Good,Good,,Fair,,Fair,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Good,Very Good,Fair,,,,,Good,Good,No,,,3+ Trips,62.5,92.22671802,No,0,57.04658048
3,F,3,English,Female,Aurora,US,,Good,Good,Poor,Very Good,,Good,Good,Good,,,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Fair,Good,Fair,Good,,,,,Good,Good,Yes,No,,2 Trips,69.44444444,92.45972439,No,15.30692009,0
798,E,3,English,Female,Kalamazoo,US,,Fair,,Fair,Fair,,,,Fair,,,,,,Hotel Shuttle,Fair,,No,,No,Business,Fair,Fair,Good,Good,,,,,Good,Good,No,,,,50,68.70730511,No,0,28.72231011
143,E,3,English,Male,San Francisco,US,San Francisco,Good,Good,Good,Good,,,Good,Good,Fair,Fair,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Good,Good,Good,,,,,Good,Good,No,,,2 Trips,70,76.52369642,No,65.50409392,34.57409127
987,F,3,English,Male,Stockton,US,,Good,Fair,Fair,,,,Good,Good,,,,Fair,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,,Good,Good,No,,,2 Trips,71.875,65.95296756,No,26.57266379,64.99338838
997,F,3,English,Female,Pearl City,US,,Good,,Fair,Good,,,,Good,,,,,,Connecting flight,,,,,Yes,Vacation,Good,,Good,Good,,,,,Good,Good,No,,,2 Trips,70,76.98029711,No,11.31915391,68.67738806
1174,F,3,English,Female,Hyderbah,India,,Fair,,,Good,,,,Very Good,,,,,Fair,BART,Fair,,No,,No,Vacation,Very Good,Poor,Good,Good,,,,,Good,Good,No,,,3+ Trips,64.28571429,68.74509449,No,18.76678735,51.22684906
969,F,3,English,Female,Denver,US,,Good,Good,,Very Good,,,,Good,,,,,,Private Car,,Curb Drop,No,,Yes,School,Very Good,Very Good,Very Good,Good,,,,,Good,Good,No,,,1 Trip,87.5,100,No,0,22.66571818
954,E,3,English,Male,Palo Alto,US,Santa Clara,Very Good,Very Good,Fair,Good,Good,Fair,Good,Good,Fair,,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Very Good,Very Good,Good,,,,,Good,Good,No,,,2 Trips,75,80.82493113,No,11.21228377,50.25273887
1147,F,3,English,Male,Long Island,US,,Good,,,Very Good,,,,,,,,,,Connecting flight,,,,,No,Vacation,Very Good,,Very Good,Very Good,,,,,Good,Good,Yes,No,,1 Trip,91.66666667,86.25134977,No,24.07277809,55.45149182
1183,F,3,English,Male,Lake Havasu,US,,Very Good,Good,,Good,,,Good,Fair,Fair,Fair,,,,Private Car,,Airport Long Term Parking,No,,,Vacation,Fair,Good,Fair,Good,Fair,,,,Good,Good,No,,,1 Trip,66.66666667,65.95776577,No,0.383936478,57.29441653
1196,F,3,English,Male,Salt Lake City,US,,Good,,,Good,Good,,,Good,,Fair,,,Fair,BART,Good,,No,,No,Vacation,Very Good,Fair,Fair,Fair,,Good,,,Good,Good,No,,,3+ Trips,69.44444444,49.07902035,No,15.06120873,47.12339761
1104,F,3,English,Male,Anaheim,US,,Good,Very Good,Fair,Good,,,,Very Good,,Good,,,Fair,BART,Very Good,,No,,No,Conference/Convention,Good,Good,Fair,Good,,Good,,,Good,Good,Yes,No,,3+ Trips,77.5,61.16557287,No,8.962760873,43.95899842
93,F,3,English,Male,New York City,US,,Good,Very Good,,Good,,,,Good,,Good,,,,Shared Ride Van,Very Good,,No,,Yes,Visiting Friends and Relatives,Good,Good,Very Good,Good,,Good,,,Good,Good,No,,,1 Trip,81.25,71.63675876,No,9.900883862,23.90529733
830,F,3,English,Male,Ames,US,,Very Good,,Good,Good,,,Good,,Good,,,,,Connecting flight,,,,,No,Other,Very Good,Very Good,Very Good,Very Good,,Very Good,,,Good,Good,No,,,1 Trip,85.71428571,83.77814362,No,10.18214437,4.020585122
868,E,3,English,Female,Toronto,Canada,,Good,,Fair,Fair,,,Fair,Good,,Good,,Good,,Rental Car Center,Good,,No,,No,Vacation,Good,Good,Good,Good,,Very Good,Good,,Good,Good,No,,,0 Trips,67.5,74.10142574,No,22.50127246,36.6714392
1181,F,3,English,Male,Jeddah,Saudi Arabia,,Good,Very Good,Poor,Fair,Good,Good,,Good,,Fair,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Good,Good,Fair,,,,Fair,Good,Good,No,,,2 Trips,67.5,59.39608275,Yes,21.65788391,49.36569899
10,F,3,English,Male,New York City,US,,Fair,,,Fair,,,Fair,Good,,,,,Fair,Private Car,,Curb Drop,No,,No,Vacation,Good,Good,Fair,Good,,,,Fair,Good,Good,No,,,2 Trips,60.71428571,60.76402783,No,10.14765218,36.48413191
11,F,3,English,Male,Aurora,US,,Fair,Fair,Fair,Fair,,,Fair,Fair,,,,,,Taxi,Good,,,,No,Vacation,Good,Good,Fair,Good,,,,Fair,Good,Good,No,,,2 Trips,58.33333333,66.57817257,No,18.45379902,33.13894766
1103,F,3,English,Male,Burbank,US,,Fair,Fair,Fair,Good,Good,,Good,Good,,Good,,Fair,Fair,Hotel Shuttle,Good,,No,,No,Vacation,Good,Good,Fair,Good,,,,Fair,Good,Good,No,,,3+ Trips,65.38461538,56.64934613,No,27.9311424,98.65599151
764,F,3,English,Male,Clinton,US,,Good,,Fair,Good,,,,Good,,,,,Very Good,Connecting flight,,,,,Yes,Vacation,,,Good,Good,,,,Fair,Good,Good,No,,,0 Trips,75,72.68895425,No,15.06288456,50.91724878
668,F,3,English,Male,White Horse,US,,Good,Poor,Good,Very Good,,,,Good,,,,,Good,Connecting flight,,,,,Yes,Vacation,Good,Very Good,Good,Good,,,,Fair,Good,Good,No,,,0 Trips,75,74.4446422,No,31.85843039,23.27476617
882,F,3,English,Female,Lavallette,US,,Good,,Good,Good,Good,Good,Good,Good,,,,,,Connecting flight,,,,,No,Vacation,Good,Good,Good,Good,,,,Fair,Good,Good,No,,,1 Trip,75,63.10352296,No,12.59549586,50.47994089
924,F,3,English,Male,Chicago,US,,Very Good,,Very Good,Very Good,Very Good,Very Good,Fair,Good,,,,,,Connecting flight,,,,,No,Vacation,Good,Good,Good,Good,,,,Fair,Good,Good,No,,,1 Trip,86.11111111,77.22657891,No,50.64026909,47.93390513
220,E,3,English,Female,Carson,US,,Good,Good,Fair,Good,Good,Good,Good,Good,,,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Very Good,Good,Good,,,,Fair,Good,Good,No,,,2 Trips,75,60.60571602,,32.01128191,50.77109374
815,E,3,English,Female,Long Beach,US,,Good,Fair,,Good,,,Fair,Fair,,,,,,Private Car,,Curb Drop,No,,Yes,Vacation,Good,Good,Good,Good,,,,Fair,Good,Good,No,,,2 Trips,64.28571429,71.85891962,No,9.683621092,37.55902595
710,E,3,English,Male,San Francisco,US,San Francisco,Fair,Good,Fair,Good,,,Good,Good,Fair,Good,,Fair,Fair,Private Car,,Curb Drop,Yes,No,No,Vacation,Very Good,Very Good,Good,Good,,,,Fair,Good,Good,Yes,No,,3+ Trips,68.75,72.13099733,No,0,56.79192314
495,F,3,English,Female,Fairfield,US,Solano,Very Good,Good,Very Good,Good,,,,Very Good,,,,,,BART,Very Good,,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Good,,,,Fair,Good,Good,No,,,2 Trips,93.75,66.85083272,No,53.9419769,28.39695807
94,F,3,English,Female,San Francisco,US,San Francisco,Good,Good,Fair,Good,,,Good,Good,,Fair,,,,BART,Very Good,,Yes,No,No,Visiting Friends and Relatives,Good,Good,Very Good,Good,Good,,,Fair,Good,Good,Yes,No,,1 Trip,72.5,70.97962089,No,0,51.08894266
72,E,3,English,Male,Dallas,US,,Good,Fair,Fair,Good,Fair,Fair,Good,Very Good,,Good,,Good,Fair,BART,Good,,,,No,Visiting Friends and Relatives,Good,Very Good,Good,Good,,Good,,Fair,Good,Good,No,,,2 Trips,69.64285714,76.18318879,No,8.621714971,8.973478702
1179,F,3,English,Male,San Diego,US,,Good,Fair,Fair,Fair,,Good,Good,Good,Fair,,,,,Rental Car Center,Good,,No,,No,Business,Fair,Fair,Good,Fair,,Good,Fair,Fair,Good,Good,No,,,3+ Trips,61.36363636,66.25403131,No,27.92401836,10.80591672
598,E,3,English,Female,Elmwood Park,US,,Good,Fair,Fair,Good,,,,Fair,,,,,Fair,Taxi,Good,,No,,No,Business,Good,Good,Good,Fair,,,,Good,Good,Good,No,,,3+ Trips,63.88888889,59.93762548,No,65.18599415,0.991937465
786,F,3,English,Male,Venice,US,,Good,Fair,Fair,Good,,,,Good,,,,,Fair,Private Car,,Curb Drop,No,,Yes,Visiting Friends and Relatives,Good,Good,Good,Fair,,,,Good,Good,Good,No,,,3+ Trips,65.625,72.80549656,No,13.64030691,48.37604803
67,F,3,English,Male,Thousand Oaks,US,,Fair,,Good,Good,Good,,Good,Fair,,,,,,Private Car,,Curb Drop,No,,Yes,Visiting Friends and Relatives,Good,Very Poor,Very Good,Fair,,,,Good,Good,Good,No,,,1 Trip,59.375,68.83672958,No,28.22868281,52.53340128
927,F,3,English,Male,San Francisco,US,San Francisco,Good,Good,,Good,,,Good,Good,Good,,,,,Private Car,,Curb Drop,Yes,No,No,Visiting Friends and Relatives,Good,Very Good,Fair,Good,,,,Good,Good,Good,No,,,1 Trip,78.125,69.10722031,No,1.728759807,38.71521182
389,F,3,English,Male,Novato,US,Marin,Good,,Fair,Good,Good,Good,Good,Good,,,Good,Good,Good,Private Scheduled Bus,Very Good,,No,,No,Business,Good,Good,Good,Good,,,,Good,Good,Good,No,,,3+ Trips,75,85.24335587,No,24.69061168,0
222,E,3,English,Male,Beverly Hills,US,,Good,,Good,Good,Good,,Good,,,,,,,Limousine,Good,,No,,No,Business,Good,Good,Good,Good,,,,Good,Good,Good,No,,,3+ Trips,75,75.0389193,No,38.62507402,15.78235343
763,F,3,English,Female,Clinton,US,,Good,,Fair,Good,,,,Good,,,,,Good,Connecting flight,,,,,Yes,Vacation,Very Good,,Good,Good,,,,Good,Good,Good,No,,,0 Trips,75,82.78647464,No,10.00439442,52.9599534
235,F,3,English,Female,New York City,US,,Good,Fair,Fair,Fair,,,,Fair,,,,,Fair,Taxi,Good,,No,,No,Business,Very Good,Very Good,Good,Good,,,,Good,Good,Good,No,,,0 Trips,66.66666667,86.33063911,No,44.89376109,6.777689003
667,F,3,English,Male,Las Liucey,US,,Good,,Good,,,,,Good,,,,,Fair,Connecting flight,,,,,No,Business,Very Good,,Good,Good,,,,Good,Good,Good,No,,,0 Trips,75,77.23064279,No,36.2630651,13.14987903
669,F,3,English,Female,White Horse,US,,Fair,Fair,Good,Good,,,,Good,Very Good,,,,Good,Connecting flight,,,,,Yes,Vacation,Good,Very Good,Good,Good,,,,Good,Good,Good,No,,,0 Trips,75,75.29371534,No,21.26890033,13.38339694
561,F,3,English,Male,Denver,US,,Fair,,Good,Very Good,,,,Good,,,,,Good,Connecting flight,,,,,Yes,Vacation,Very Good,,Good,Good,,,,Good,Good,Good,Yes,No,,1 Trip,79.16666667,64.66795197,No,34.54853557,25.85935172
785,F,3,English,Male,Pacifica,US,San Mateo,Very Good,Good,Good,Very Good,,,Very Good,Very Good,Very Good,,Good,,Fair,Private Car,,Off-Airport Parking,No,,No,Moving,Very Good,Good,Good,Good,,,,Good,Good,Good,No,,,1 Trip,86.36363636,81.85176505,No,27.88550859,6.858168532
142,E,3,English,Male,St. Louis,US,,Fair,Fair,Fair,Good,Good,Fair,Good,Good,,,,,Very Good,Taxi,Very Good,,No,,No,Vacation,Very Good,Very Good,Good,Good,,,,Good,Good,Good,No,,,2 Trips,75,76.50464547,No,21.74314321,15.55605252
1172,F,3,English,Female,Austin,US,,Good,Good,Fair,Good,,,,Good,,,,,Fair,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Good,Good,Good,,,,Good,Good,Good,Yes,No,,2 Trips,68.75,75.0235271,No,11.57866086,38.14118469
499,F,3,English,Female,San Carlos,US,San Mateo,Very Good,Good,Good,Very Good,,,Good,Very Good,Fair,,,,,Private Car,,Airport Long Term Parking,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,Good,Good,Good,No,,,2 Trips,86.11111111,81.73415136,No,52.68435717,34.36944149
1175,F,3,English,Male,Paris,France,,Fair,Good,Fair,Good,,,,Good,,,,,Fair,BART,Very Good,,No,,No,Vacation,Good,Good,Good,Good,,,,Good,Good,Good,Yes,No,,3+ Trips,69.44444444,74.67948443,No,0,39.52937288
447,F,3,English,Male,Santa Barbara,US,,Good,Fair,Good,Good,Good,Good,Good,Good,Very Good,,,,Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,Good,Good,Good,No,,,2 Trips,79.16666667,76.47721476,,31.71723703,31.28886399
560,F,3,English,Male,Waimea,US,,Fair,,Fair,Fair,,,,Good,,,,,Fair,Connecting flight,,,,,No,Vacation,Very Good,,Good,Good,,,,Good,Good,Good,No,,,2 Trips,62.5,77.21734651,No,24.0970902,20.71861916
702,E,3,English,Male,Burlingame,US,San Mateo,Good,,Fair,,,,,Very Good,,,,,Fair,Taxi,Good,,No,,No,Visiting Friends and Relatives,Very Good,Good,Very Good,Very Good,,,,Good,Good,Good,Yes,No,,3+ Trips,75,87.17733887,No,15.85681469,9.322606353
953,E,3,English,Male,San Francisco,US,San Francisco,Good,Very Good,Good,Good,Good,Good,Very Good,Very Good,Fair,,,,,Private Car,,Airport Long Term Parking,No,,No,Visiting Friends and Relatives,,,Good,Good,Good,,,Good,Good,Good,No,,,3+ Trips,80.55555556,83.00835043,No,63.60487756,45.99034963
367,F,3,English,Female,San Diego,US,,Good,Very Good,Good,Good,,,,Good,,Good,,,Good,Connecting flight,,,,,No,Business,Very Good,Very Good,Good,Good,,Good,,Good,Good,Good,Yes,No,,3+ Trips,83.33333333,75.12667051,No,4.698078517,8.57509135
405,F,3,English,Female,Las Vegas,US,,Poor,Good,Fair,Poor,,,,Very Good,,,,,Fair,Connecting flight,,,,,No,Business,Fair,Fair,Fair,,,,Fair,Good,Good,Good,No,,,3+ Trips,53.125,67.21386792,No,57.31166831,14.8224977
984,F,3,English,Female,Foster City,US,San Mateo,Good,,Good,Very Good,Very Good,,Very Good,Good,,Very Good,Very Good,Good,Good,Taxi,Fair,,,,Yes,Military,Very Good,Very Good,Good,Good,,Good,Good,Good,Good,Good,No,,,3+ Trips,86.53846154,75.06541003,No,58.98381606,36.93930756
1045,E,3,English,Female,Toronto,Canada,,Good,Very Good,Good,Good,,,Poor,Good,,Fair,,Very Good,,Rental Car Center,Very Good,,No,,No,Business,Good,Poor,Good,Good,,Good,Good,Good,Good,Good,Yes,No,,0 Trips,70.45454545,78.50857129,No,47.798113,20.47533322
516,E,3,English,Male,Calgary,Canada,,Good,,Very Good,Good,,,,Good,,,,,Good,Connecting flight,,,,,No,Vacation,Good,,Fair,Good,,,,Very Good,Good,Good,No,,,1 Trip,79.16666667,71.8768197,No,42.85116023,43.28050033
759,F,3,English,Female,Bridgewater,US,,Fair,,Very Good,Good,,,,Very Good,,,,,Good,Hotel Shuttle,Good,,No,,Yes,Business,Good,Good,Good,Good,,,,Very Good,Good,Good,No,,,0 Trips,78.125,96.16086153,No,35.94259837,2.998162099
440,F,3,English,Female,Portland,US,,Good,Good,Good,Good,Good,Good,,Very Good,,Fair,,Fair,Fair,Connecting flight,,,,,No,Business,Very Good,Fair,Good,Good,,Good,Good,Very Good,Good,Good,No,,,3+ Trips,70.83333333,76.51977778,No,42.75631711,13.9800723
874,E,3,English,Male,Pacifica,US,San Mateo,Good,Very Good,Good,Very Good,,,Very Good,Very Good,,,,,Fair,Taxi,Very Poor,,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,,Very Good,Good,No,,,3+ Trips,80,74.92863277,No,15.37389119,36.91268601
350,F,3,English,Female,Eugene,US,,Good,Good,,Very Good,,,,,,,,Poor,,Connecting flight,,,,,No,Business,Very Good,,Good,Good,,,,,Very Good,Good,No,,,3+ Trips,75,78.19660544,No,58.49924861,24.28211953
257,F,3,English,Female,San Francisco,US,San Francisco,Good,Good,Fair,Very Good,Very Good,,Very Good,Very Good,Good,Good,,,,Private Car,,Airport Long Term Parking,No,,No,Vacation,Good,Fair,Good,Good,,,,,Very Good,Good,No,,,1 Trip,79.54545455,81.25981656,No,24.63641204,19.22257395
1132,F,3,English,Female,Minocequa,US,,Good,Fair,,Very Good,,,,Good,,,,,Good,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Good,Very Good,Good,Good,,,,,Very Good,Good,No,,,2 Trips,78.57142857,94.69736731,No,16.3794371,58.47290762
925,F,3,English,Male,South San Francisco,US,San Mateo,Good,Fair,,Fair,Fair,,Very Good,Good,Good,Fair,,,Fair,Private Car,,Curb Drop,No,,No,Conference/Convention,Good,Very Good,Good,Very Good,,,,,Very Good,Good,No,,,3+ Trips,68.18181818,87.03010869,No,3.476558653,27.54664498
1100,F,3,English,Male,San Francisco,US,San Francisco,Fair,,,Fair,,,Good,Good,Fair,,,,,Taxi,Good,,No,,No,Vacation,Good,Good,Good,Very Good,,,,,Very Good,Good,No,,,2 Trips,65.625,97.9553044,No,10.70828987,44.81743405
829,F,3,English,Male,Fresno,US,,Good,,,Very Good,Very Good,,,Very Good,,,,,,Connecting flight,,,,,No,Vacation,Very Good,,Very Good,Very Good,,,,,Very Good,Good,No,,,2 Trips,95,95.0578987,No,12.1159397,27.74293972
1098,F,3,English,Male,Los Angeles,US,,Fair,Fair,Fair,Fair,,,Fair,Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Good,Very Good,Very Good,Very Good,,,,,Very Good,Good,No,,,2 Trips,62.5,100,No,19.28712647,46.20682677
1055,E,3,English,Male,Hayward,US,Alameda,Good,,Very Poor,Good,Fair,,Very Good,Very Good,,,,,Very Good,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Fair,Very Good,Very Good,Very Good,,,,Good,Very Good,Good,Yes,No,,2 Trips,72.22222222,95.38934228,No,21.88202828,59.46100656
425,F,3,English,Male,Honolulu,US,,Good,Good,Very Good,Very Good,Good,,,Very Good,,,,,Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,Very Good,Very Good,Good,No,,,3+ Trips,88.88888889,87.35945416,No,59.27743687,34.46690533
840,F,3,English,Male,Colorado Springs,US,,Very Good,Very Good,Good,Very Good,Very Good,Very Good,,Very Good,,,,,,Limousine,Very Good,,No,,No,Vacation,Very Good,Poor,Good,Very Good,,,,Very Good,Very Good,Good,No,,,3+ Trips,90,90.39357851,No,53.31093413,32.67290007
385,F,3,English,Male,Sacramento,US,,Very Good,Very Good,Good,Very Good,Very Good,Very Good,Good,Good,,,,,Good,Connecting flight,,,,,Yes,Vacation,Very Good,Good,Very Good,Very Good,,,,Very Good,Very Good,Good,Yes,No,,3+ Trips,88.63636364,100,No,43.05023347,39.06438553
791,F,3,English,Male,Redding,US,,Very Good,Good,Good,Very Good,,,,Good,,,,,Very Good,Connecting flight,,,,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Good,No,,,1 Trip,90.625,96.81699021,No,36.73093132,50.06218364
988,F,3,English,Male,Boise,US,,Good,,Very Good,,,,,,,,,,Very Good,Connecting flight,,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Good,No,,,2 Trips,95,100,No,39.07420168,48.07673884
1366,F,3,English,Male,San Francisco,US,San Francisco,Good,Good,Good,Good,,,Fair,Very Good,,,,,Very Good,Private Car,,Off-Airport Parking,Yes,No,Yes,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Good,No,,,3+ Trips,83.33333333,96.23665628,No,31.43106874,36.74626008
928,F,3,English,Female,Chicago,US,,Good,Good,,Good,,,,Good,,Good,,Good,,Rental Car Center,Good,,Yes,Yes,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,Very Good,,Very Good,Very Good,Good,No,,,0 Trips,80.55555556,100,,5.412694774,67.24652657
852,E,3,English,Male,Orange County,US,,Fair,Good,Good,Good,,,Good,Fair,,,,,Fair,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Fair,Good,Fair,Fair,,,,Fair,Very Poor,Good,No,,,2 Trips,63.88888889,40.95843412,No,62.73670171,14.10965162
135,F,3,English,Male,San Francisco,US,San Francisco,Good,Very Good,Fair,Good,,,Good,Good,,,,,,Private Car,,Curb Drop,Yes,No,No,Conference/Convention,Very Good,Very Good,Good,Good,,,,Fair,Poor,Good,No,,,1 Trip,81.25,57.04522313,No,8.11685393,0
822,F,3,English,Female,Reddeer,Canada,,Good,Good,Good,Good,Good,Good,,Good,,,,,Good,Connecting flight,,,,,No,Vacation,Very Good,Very Good,Good,Good,,,,Fair,Poor,Good,No,,,1 Trip,80,65.48111277,No,28.00338791,55.99332228
1171,F,3,English,Male,San Diego,US,,Fair,Fair,Fair,Fair,,,Poor,Poor,Fair,Fair,Fair,Poor,Poor,,,,,,,,,,,,,,,,,,,,,,40.90909091,,,27.60496057,19.39989149
1360,F,3,English,Female,Denver,US,,Fair,Good,Good,Fair,,Fair,Fair,,Very Good,,,Poor,Fair,Rental Car Center,Very Good,,,,,,,,,,,,,,,,,,,3+ Trips,62.5,,,15.67460136,16.29708867
1201,F,3,English,Female,Santa Monica,US,,Very Good,,Very Good,Very Good,Very Good,Very Good,,Very Good,,,,,Very Good,Connecting flight,,,,,Yes,Visiting Friends and Relatives,Very Good,,Very Good,Very Good,,,,,Fair,,Yes,No,,1 Trip,100,76.79257959,No,71.31259435,47.23847899
237,F,3,English,Female,Toronto,Canada,,Good,Good,Fair,Good,,,,Good,,,,,,Limousine,Very Good,,No,,No,Business,Fair,Fair,Fair,Fair,,,,Fair,Fair,,No,,,2 Trips,68.75,53.60188509,,39.84562077,0
50,F,3,English,Female,Corvalllis,US,,Good,Good,Fair,,,,,Good,,,,,Good,Connecting flight,,,,,Yes,Business,Fair,Fair,Good,Fair,,,,Fair,Fair,,Yes,No,,3+ Trips,64.28571429,47.43695015,,9.137094377,3.863664152
